ticker,volume,open,close,high,low,window_start,transactions
MSFT,1975,276.75,275.52,276.75,275.25,16799904000000000,83
MSFT,2349,275.2,274.46,275.2,274.46,16799904600000000,99
MSFT,1739,274.54,274.5,274.54,274.15,16799905200000000,55
MSFT,731,275,274.53,275,274.33,16799905800000000,21
MSFT,255,274.66,274.65,274.66,274.65,16799906400000000,10
MSFT,305,274.9,274.9,274.9,274.9,16799908800000000,15
MSFT,541,274.9,274.91,274.91,274.9,16799909400000000,11
MSFT,465,274.92,274.9,274.92,274.9,16799910000000000,12
MSFT,713,275,275,275,275,16799910600000000,7
MSFT,394,275.11,275.11,275.11,275.11,16799911200000000,8
MSFT,393,274.9,274.9,274.9,274.9,16799911800000000,19
MSFT,234,274.81,274.81,274.81,274.81,16799912400000000,5
MSFT,1030,274.8,274.75,275.02,274.75,16799913000000000,21
MSFT,124,275.07,275.07,275.07,275.07,16799914200000000,4
MSFT,445,275,275,275,275,16799914800000000,15
MSFT,146,275.15,275.15,275.15,275.15,16799921400000000,3
MSFT,294,275.12,275.12,275.12,275.12,16799925000000000,6
MSFT,1513,275.1,275.1,275.1,275.1,16799925600000000,14
MSFT,1290,275,275,275,275,16799928000000000,25
MSFT,444,275,275,275,275,16799931000000000,7
MSFT,135,275,275,275,275,16799931600000000,5
MSFT,304,275.01,275.01,275.01,275.01,16799932800000000,9
MSFT,994,275,275,275,275,16799935800000000,36
MSFT,101,274.99,274.99,274.99,274.99,16799946600000000,2
MSFT,616,275.28,275.3,275.3,275.28,16799950200000000,13
MSFT,774,275.3,275.3,275.3,275.3,16799952000000000,5
MSFT,178,275.36,275.36,275.36,275.36,16799956800000000,5
MSFT,285,275.4,275.4,275.4,275.4,16799963400000000,8
MSFT,152,275.49,275.49,275.49,275.49,16799964600000000,4
MSFT,508,275.49,275.5,275.5,275.49,16799965200000000,11
MSFT,751,275.2,275.15,275.2,275.15,16799967000000000,32
MSFT,464,275.2,275.2,275.2,275.2,16799970600000000,12
MSFT,162,275.2,275.2,275.2,275.2,16799979600000000,4
MSFT,540,275.5,275.5,275.5,275.5,16799983800000000,18
MSFT,870,275.95,275.95,275.99,275.95,16799985000000000,17
MSFT,270,276,276,276,276,16799986200000000,8
MSFT,500,275.73,275.73,275.73,275.73,16799991000000000,9
MSFT,210,275.7,275.7,275.7,275.7,16799991600000000,3
MSFT,226,275.62,275.62,275.62,275.62,16799995200000000,7
MSFT,764,275.62,275.6,275.62,275.6,16799997000000000,17
MSFT,154,275.42,275.42,275.42,275.42,16799998200000000,9
MSFT,1322,275.45,275.15,275.45,275.15,16799998800000000,37
MSFT,100,275.32,275.32,275.32,275.32,16800000000000000,1
MSFT,1516,275.06,275,275.12,275,16800000600000000,39
MSFT,672,274.89,274.89,274.89,274.89,16800003000000000,12
MSFT,450,274.95,274.95,274.95,274.95,16800003600000000,13
MSFT,317,274.91,274.91,274.91,274.91,16800006000000000,22
MSFT,539,275,275,275,275,16800007200000000,6
MSFT,2001,275.36,275.73,275.73,275.36,16800012000000000,102
MSFT,705,275.55,275.55,275.55,275.55,16800012600000000,36
MSFT,836,275.5,275.5,275.5,275.5,16800016200000000,27
MSFT,1550,275.8,275.53,275.8,275.53,16800025200000000,54
MSFT,859,275.62,275.62,275.62,275.62,16800028200000000,12
MSFT,939,275.9,275.9,275.9,275.9,16800029400000000,35
MSFT,221,275.79,275.79,275.79,275.79,16800034200000000,4
MSFT,522,275.77,275.77,275.77,275.77,16800036600000000,16
MSFT,277,275.85,275.85,275.85,275.85,16800039000000000,8
MSFT,364,275.85,275.9,275.9,275.85,16800039600000000,11
MSFT,973,276,276,276,276,16800042000000000,42
MSFT,859,276.1,276.08,276.1,276.08,16800042600000000,30
MSFT,890,276.08,275.9,276.08,275.9,16800044400000000,45
MSFT,364,275.8,275.8,275.8,275.8,16800045600000000,13
MSFT,6694,275.5272,275.3,276.32,275.21,16800048000000000,179
MSFT,2667,276.94,276.24,277,276.24,16800048600000000,167
MSFT,2420,276.7,277.32,277.32,276.38,16800049200000000,208
MSFT,2413,275.76,275.6,275.76,275.6,16800052200000000,90
MSFT,504,275.8,275.8,275.8,275.8,16800055200000000,4
MSFT,565,276.15,276.15,276.15,276.15,16800058800000000,16
MSFT,404,276.18,276.18,276.18,276.18,16800059400000000,22
MSFT,920,276.28,276.28,276.28,276.28,16800060000000000,38
MSFT,965,276.3,276.3,276.3,276.3,16800060600000000,38
MSFT,932,276.15,276.15,276.15,276.15,16800061800000000,27
MSFT,1329,276.15,276.1,276.15,276.1,16800062400000000,36
MSFT,750,276.0255,276.0255,276.0255,276.0255,16800063000000000,35
MSFT,1023,276.18,276.18,276.18,276.18,16800063600000000,42
MSFT,1270,276,276,276,276,16800064800000000,65
MSFT,1284,275.8,275.8,275.8,275.8,16800065400000000,41
MSFT,578,275.8,275.8,275.8,275.8,16800066000000000,21
MSFT,2866,275.8,275.6,275.8,275.6,16800066600000000,60
MSFT,3200,275.61,275.7,275.7,275.6,16800067800000000,35
MSFT,858,275.5,275.5,275.5,275.5,16800068400000000,42
MSFT,406,275.51,275.5,275.51,275.5,16800069000000000,14
MSFT,659,275.4306,275.4306,275.4306,275.4306,16800069600000000,17
MSFT,1012,275.5,275.5,275.5,275.5,16800070800000000,29
MSFT,1817,275.6186,275.44,275.6186,275.44,16800072000000000,46
MSFT,1010,275.4,275.4,275.4,275.4,16800072600000000,30
MSFT,1484,275.37,275.37,275.37,275.37,16800075000000000,15
MSFT,1740,275.4,275.4,275.4,275.37,16800075600000000,27
MSFT,1511,275.4,275.4,275.4005,275.4,16800076200000000,15
MSFT,1498,275.4,275.4,275.6,275.4,16800076800000000,22
MSFT,497,275.5,275.5,275.5,275.5,16800077400000000,12
MSFT,901,275.72,275.71,275.72,275.71,00001680008040000,22
MSFT,1446,275.6,275.6,275.6,275.6,16800084000000000,22
MSFT,1739,275.8,276.1,276.1,275.8,16800084600000000,56
MSFT,1179,276.1,276.18,276.18,276.1,16800085200000000,59
MSFT,1269,275.85,275.72,275.85,275.72,16800085800000000,53
MSFT,813,275.9,276.0899,276.0899,275.9,16800087600000000,31
MSFT,234,276.0539,276.0539,276.0539,276.0539,16800088200000000,16
MSFT,1289,275.98,276,276,275.98,16800089400000000,37